"","OTU","Sample","Abundance","Replicates","Treatment","Genotype","Day","Kingdom","Phylum","Class","Order","Family","Genus"
"122","5d81b46613a582d1a94fa803c90e44fe","MBSF3",0.0292759470970634,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"123","5d81b46613a582d1a94fa803c90e44fe","R3D1BW",0.029166852206439,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"124","5d81b46613a582d1a94fa803c90e44fe","MBSF7",0.0254762760603882,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"125","5d81b46613a582d1a94fa803c90e44fe","MBSF26",0.0243582197672839,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"126","5d81b46613a582d1a94fa803c90e44fe","MBSF8",0.0216736364045146,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"127","5d81b46613a582d1a94fa803c90e44fe","R1D3BW",0.0215183106121358,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"128","5d81b46613a582d1a94fa803c90e44fe","MBSF4",0.0211000579917027,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"129","5d81b46613a582d1a94fa803c90e44fe","MBSF20",0.0195572939816873,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"130","5d81b46613a582d1a94fa803c90e44fe","MBSF10",0.0179603171048506,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"131","5d81b46613a582d1a94fa803c90e44fe","MBSF5",0.0165109034267913,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"132","5d81b46613a582d1a94fa803c90e44fe","MBSF30",0.0154821518812882,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"133","5d81b46613a582d1a94fa803c90e44fe","MBSF22",0.0150396013170775,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"134","5d81b46613a582d1a94fa803c90e44fe","MBSF1",0.0139637212643678,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"135","5d81b46613a582d1a94fa803c90e44fe","MBSF32",0.0136716061843373,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"136","5d81b46613a582d1a94fa803c90e44fe","MBSF13",0.0125814223253324,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"137","5d81b46613a582d1a94fa803c90e44fe","MBSF2",0.0120781527531083,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"138","5d81b46613a582d1a94fa803c90e44fe","MBSF31",0.0103437513932855,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"139","5d81b46613a582d1a94fa803c90e44fe","R1D2BW",0.0102355517811648,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"140","5d81b46613a582d1a94fa803c90e44fe","MBSF28",0.00866365457170804,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"141","5d81b46613a582d1a94fa803c90e44fe","R3D2BW8532",0.00810774289446421,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"142","5d81b46613a582d1a94fa803c90e44fe","MBSF16",0.00521934758155231,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"143","5d81b46613a582d1a94fa803c90e44fe","MBSF24",0.00515585828484934,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"144","5d81b46613a582d1a94fa803c90e44fe","MBSF25",0.00450032476570474,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"145","5d81b46613a582d1a94fa803c90e44fe","R1D1BW",0.0036036036036036,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"146","bfb3ed47eed4a19755cdfd92c431145e","R2D3BW",0.410556792873051,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"147","bfb3ed47eed4a19755cdfd92c431145e","R2D2BW",0.406897164696471,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"148","bfb3ed47eed4a19755cdfd92c431145e","R3D1BW",0.403304092265218,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"149","bfb3ed47eed4a19755cdfd92c431145e","R2D1BW",0.383571396787256,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"150","bfb3ed47eed4a19755cdfd92c431145e","R3D3BW",0.335739107190591,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"151","bfb3ed47eed4a19755cdfd92c431145e","MBSF2",0.286278863232682,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"152","bfb3ed47eed4a19755cdfd92c431145e","MBSF3",0.243084510199507,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"153","bfb3ed47eed4a19755cdfd92c431145e","MBSF20",0.226464574628856,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"154","bfb3ed47eed4a19755cdfd92c431145e","MBSF5",0.21562082777036,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"155","bfb3ed47eed4a19755cdfd92c431145e","R1D1BW",0.187612612612613,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"156","bfb3ed47eed4a19755cdfd92c431145e","MBSF30",0.185142647126384,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"157","bfb3ed47eed4a19755cdfd92c431145e","MBSF10",0.177139785909437,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"158","bfb3ed47eed4a19755cdfd92c431145e","MBSF28",0.164003912618194,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"159","bfb3ed47eed4a19755cdfd92c431145e","MBSF1",0.151131465517241,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"160","bfb3ed47eed4a19755cdfd92c431145e","MBSF31",0.148958937090374,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"161","bfb3ed47eed4a19755cdfd92c431145e","MBSF13",0.139377174979923,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"162","bfb3ed47eed4a19755cdfd92c431145e","MBSF23",0.119177899372748,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"163","bfb3ed47eed4a19755cdfd92c431145e","MBSF22",0.106122630595355,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"164","bfb3ed47eed4a19755cdfd92c431145e","R1D3BW",0.104562060055244,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"165","bfb3ed47eed4a19755cdfd92c431145e","MBSF4",0.0954186554846768,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"166","bfb3ed47eed4a19755cdfd92c431145e","MBSF6",0.0858147505229893,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"167","bfb3ed47eed4a19755cdfd92c431145e","R1D2BW",0.0787109462298306,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"168","bfb3ed47eed4a19755cdfd92c431145e","MBSF32",0.0747350552828371,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"169","bfb3ed47eed4a19755cdfd92c431145e","MBSF16",0.0710461192350956,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"170","bfb3ed47eed4a19755cdfd92c431145e","MBSF8",0.0472593192139934,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"171","bfb3ed47eed4a19755cdfd92c431145e","MBSF7",0.0460100647016535,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"172","bfb3ed47eed4a19755cdfd92c431145e","MBSF19",0.0448471535786198,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"173","bfb3ed47eed4a19755cdfd92c431145e","MBSF17",0.0347621418548862,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"174","bfb3ed47eed4a19755cdfd92c431145e","MBSF26",0.0259428623172002,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"175","bfb3ed47eed4a19755cdfd92c431145e","MBSF15",0.021495785577309,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"176","bfb3ed47eed4a19755cdfd92c431145e","MBSF9",0.0203094336178175,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"177","bfb3ed47eed4a19755cdfd92c431145e","MBSF24",0.0196301026441512,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"178","bfb3ed47eed4a19755cdfd92c431145e","R3D2BW8532",0.019188324850232,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"179","bfb3ed47eed4a19755cdfd92c431145e","MBSF25",0.0150784077201448,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"180","bfb3ed47eed4a19755cdfd92c431145e","MBSF14",0.0128495842781557,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"181","bfb3ed47eed4a19755cdfd92c431145e","MBSF12",0.00971351835273053,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"182","bfb3ed47eed4a19755cdfd92c431145e","MBSF11",0.00770876036003921,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"183","435708b13e46c67c182cb92dc57e1070","MBSF12",0.117949865711728,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"184","435708b13e46c67c182cb92dc57e1070","MBSF11",0.101728901167454,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"185","435708b13e46c67c182cb92dc57e1070","MBSF32",0.0951965866862412,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"186","435708b13e46c67c182cb92dc57e1070","MBSF19",0.0883214351089145,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"187","435708b13e46c67c182cb92dc57e1070","R3D2BW8532",0.0869780640511689,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"188","435708b13e46c67c182cb92dc57e1070","MBSF14",0.0682939842603708,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"189","435708b13e46c67c182cb92dc57e1070","MBSF2",0.0596358792184725,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"190","435708b13e46c67c182cb92dc57e1070","MBSF17",0.0565790069252704,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"191","435708b13e46c67c182cb92dc57e1070","MBSF30",0.0508108604768687,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"192","435708b13e46c67c182cb92dc57e1070","MBSF26",0.0378503191922851,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"193","435708b13e46c67c182cb92dc57e1070","MBSF15",0.0335369932658431,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"194","435708b13e46c67c182cb92dc57e1070","MBSF20",0.0276024535514268,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"195","435708b13e46c67c182cb92dc57e1070","MBSF6",0.0232785863711221,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"196","435708b13e46c67c182cb92dc57e1070","MBSF23",0.0225988700564972,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"197","435708b13e46c67c182cb92dc57e1070","MBSF5",0.0212283044058745,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"198","435708b13e46c67c182cb92dc57e1070","MBSF3",0.0192333557498319,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"199","435708b13e46c67c182cb92dc57e1070","MBSF28",0.0186780939959942,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"200","435708b13e46c67c182cb92dc57e1070","MBSF31",0.017165277096616,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"201","435708b13e46c67c182cb92dc57e1070","MBSF22",0.0159295185547744,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"202","435708b13e46c67c182cb92dc57e1070","MBSF1",0.0140086206896552,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"203","435708b13e46c67c182cb92dc57e1070","MBSF4",0.01360574563947,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"204","435708b13e46c67c182cb92dc57e1070","MBSF7",0.0128055355859094,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"205","435708b13e46c67c182cb92dc57e1070","MBSF8",0.0119160034174198,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"206","435708b13e46c67c182cb92dc57e1070","MBSF10",0.0116450933846912,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"207","435708b13e46c67c182cb92dc57e1070","MBSF9",0.0107252065172744,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"208","435708b13e46c67c182cb92dc57e1070","MBSF13",0.00941375925760685,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"209","435708b13e46c67c182cb92dc57e1070","MBSF16",0.00832395950506187,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"210","435708b13e46c67c182cb92dc57e1070","R2D1BW",0.00320384461353624,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"211","435708b13e46c67c182cb92dc57e1070","R1D1BW",0.00274774774774775,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"212","435708b13e46c67c182cb92dc57e1070","R2D3BW",0.00240534521158129,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"213","435708b13e46c67c182cb92dc57e1070","R3D1BW",0.00182571135948702,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"214","435708b13e46c67c182cb92dc57e1070","MBSF25",0.00180940892641737,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"215","435708b13e46c67c182cb92dc57e1070","R2D2BW",0.00155541729624033,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"216","435708b13e46c67c182cb92dc57e1070","MBSF24",0.00132444066032827,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"217","435708b13e46c67c182cb92dc57e1070","R3D3BW",0.00111378419317473,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"218","435708b13e46c67c182cb92dc57e1070","R1D3BW",0.000222756838634946,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"219","8d1d388fadb043af075871756afbf99e","MBSF32",0.141946139376978,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"220","8d1d388fadb043af075871756afbf99e","MBSF30",0.123259980704737,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"221","8d1d388fadb043af075871756afbf99e","MBSF24",0.108131119625373,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"222","8d1d388fadb043af075871756afbf99e","MBSF25",0.0907952120256101,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"223","8d1d388fadb043af075871756afbf99e","MBSF28",0.0857981275327216,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"224","8d1d388fadb043af075871756afbf99e","MBSF26",0.0740707203332277,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"225","8d1d388fadb043af075871756afbf99e","MBSF16",0.0690213723284589,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"226","8d1d388fadb043af075871756afbf99e","MBSF9",0.0632558988635845,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"227","8d1d388fadb043af075871756afbf99e","MBSF5",0.0620827770360481,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"228","8d1d388fadb043af075871756afbf99e","R3D3BW",0.0527042680210282,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"229","8d1d388fadb043af075871756afbf99e","MBSF31",0.0516295866957956,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"230","8d1d388fadb043af075871756afbf99e","MBSF20",0.0487154413725664,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"231","8d1d388fadb043af075871756afbf99e","R2D1BW",0.0457882792684555,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"232","8d1d388fadb043af075871756afbf99e","R2D2BW",0.0405297306906053,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"233","8d1d388fadb043af075871756afbf99e","R1D2BW",0.0402270594019577,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"234","8d1d388fadb043af075871756afbf99e","R3D1BW",0.039853943091241,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"235","8d1d388fadb043af075871756afbf99e","MBSF23",0.038613817340629,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"236","8d1d388fadb043af075871756afbf99e","MBSF2",0.0363232682060391,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"237","8d1d388fadb043af075871756afbf99e","MBSF3",0.0349249047298812,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"238","8d1d388fadb043af075871756afbf99e","R2D3BW",0.0338084632516704,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"239","8d1d388fadb043af075871756afbf99e","MBSF4",0.031360128473926,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"240","8d1d388fadb043af075871756afbf99e","MBSF6",0.0298215160012463,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"241","8d1d388fadb043af075871756afbf99e","MBSF8",0.0284185439992805,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"242","8d1d388fadb043af075871756afbf99e","MBSF7",0.0261053199137311,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"243","8d1d388fadb043af075871756afbf99e","MBSF13",0.025073614705095,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"244","8d1d388fadb043af075871756afbf99e","MBSF1",0.0247395833333333,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
