"","OTU","Sample","Abundance","Replicates","Treatment","Genotype","Day","Kingdom","Phylum","Class","Order","Family","Genus"
"18","cc6f591b98e5a81f649ae5847993debe","MBSF10",0.0128663003663004,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"19","cc6f591b98e5a81f649ae5847993debe","MBSF23",0.0123006217896729,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"20","cc6f591b98e5a81f649ae5847993debe","MBSF20",0.0113369467028004,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"21","cc6f591b98e5a81f649ae5847993debe","MBSF3",0.01110550227158,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"22","cc6f591b98e5a81f649ae5847993debe","MBSF24",0.0102409313857597,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"23","cc6f591b98e5a81f649ae5847993debe","MBSF6",0.00953463096531963,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"24","cc6f591b98e5a81f649ae5847993debe","MBSF5",0.00894550051047693,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"25","cc6f591b98e5a81f649ae5847993debe","MBSF9",0.00819005576208178,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"26","cc6f591b98e5a81f649ae5847993debe","MBSF25",0.00818862884023462,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"27","cc6f591b98e5a81f649ae5847993debe","MBSF4",0.00818645863430608,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"28","cc6f591b98e5a81f649ae5847993debe","R1D1BW",0.00818277938675125,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"29","cc6f591b98e5a81f649ae5847993debe","MBSF8",0.00754060324825986,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"30","cc6f591b98e5a81f649ae5847993debe","MBSF2",0.00734294261626326,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"31","cc6f591b98e5a81f649ae5847993debe","MBSF31",0.00600804083660839,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"32","cc6f591b98e5a81f649ae5847993debe","MBSF13",0.00546871439639065,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"33","cc6f591b98e5a81f649ae5847993debe","R1D2BW",0.00471546948679211,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"34","cc6f591b98e5a81f649ae5847993debe","MBSF7",0.00453999895632208,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"35","cc6f591b98e5a81f649ae5847993debe","MBSF22",0.00430312089504915,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"36","cc6f591b98e5a81f649ae5847993debe","MBSF16",0.00213959680486877,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"37","cc6f591b98e5a81f649ae5847993debe","R1D3BW",0.00202229013122416,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"38","6921163bc1cdcfcd3049c88d5c53e458","R1D1BW",0.390474877028456,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"39","6921163bc1cdcfcd3049c88d5c53e458","MBSF10",0.282142857142857,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"40","6921163bc1cdcfcd3049c88d5c53e458","MBSF1",0.222734544085819,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"41","6921163bc1cdcfcd3049c88d5c53e458","MBSF28",0.112737153208123,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"42","6921163bc1cdcfcd3049c88d5c53e458","MBSF4",0.0248483097370702,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"43","6921163bc1cdcfcd3049c88d5c53e458","MBSF13",0.0108007109328715,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"44","6921163bc1cdcfcd3049c88d5c53e458","MBSF3",0.00936166307191042,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"45","6921163bc1cdcfcd3049c88d5c53e458","MBSF31",0.00817635632651217,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"46","6921163bc1cdcfcd3049c88d5c53e458","MBSF22",0.00801739366761788,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"47","6921163bc1cdcfcd3049c88d5c53e458","MBSF6",0.00785495504396799,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"48","6921163bc1cdcfcd3049c88d5c53e458","R3D1BW",0.00748529673854928,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"49","6921163bc1cdcfcd3049c88d5c53e458","R2D1BW",0.00647119203820235,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"50","6921163bc1cdcfcd3049c88d5c53e458","MBSF26",0.00620364755818835,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"51","6921163bc1cdcfcd3049c88d5c53e458","R1D2BW",0.00604312594423843,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"52","6921163bc1cdcfcd3049c88d5c53e458","MBSF30",0.00535920535920536,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"53","6921163bc1cdcfcd3049c88d5c53e458","R2D3BW",0.00401516841400848,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"54","6921163bc1cdcfcd3049c88d5c53e458","R2D2BW",0.00374414976599064,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"55","6921163bc1cdcfcd3049c88d5c53e458","MBSF2",0.00358081769558517,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"56","6921163bc1cdcfcd3049c88d5c53e458","MBSF32",0.00341344805012625,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"57","6921163bc1cdcfcd3049c88d5c53e458","MBSF16",0.00328071510079878,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"58","6921163bc1cdcfcd3049c88d5c53e458","MBSF20",0.00311653116531165,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"59","6921163bc1cdcfcd3049c88d5c53e458","R3D3BW",0.00293764187474963,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"60","6921163bc1cdcfcd3049c88d5c53e458","MBSF23",0.00211768946562134,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"61","6921163bc1cdcfcd3049c88d5c53e458","MBSF5",0.00209052457581798,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"62","6921163bc1cdcfcd3049c88d5c53e458","R1D3BW",0.00179759122775481,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"63","6921163bc1cdcfcd3049c88d5c53e458","MBSF24",0.00150918988842775,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"64","6921163bc1cdcfcd3049c88d5c53e458","MBSF25",0.00110343225506708,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"65","6921163bc1cdcfcd3049c88d5c53e458","MBSF9",0.000755111524163569,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"66","6921163bc1cdcfcd3049c88d5c53e458","MBSF8",0.000754060324825986,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"67","6921163bc1cdcfcd3049c88d5c53e458","MBSF7",0.000521838960496791,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"68","5d81b46613a582d1a94fa803c90e44fe","MBSF15",0.24484570812559,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"69","5d81b46613a582d1a94fa803c90e44fe","MBSF14",0.101581864888008,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"70","5d81b46613a582d1a94fa803c90e44fe","MBSF19",0.0804280924165174,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"71","5d81b46613a582d1a94fa803c90e44fe","MBSF11",0.0739712308812819,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"72","5d81b46613a582d1a94fa803c90e44fe","MBSF17",0.0663776754267136,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"73","5d81b46613a582d1a94fa803c90e44fe","R3D3BW",0.0538122579783683,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"74","5d81b46613a582d1a94fa803c90e44fe","MBSF9",0.0443192379182156,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"75","5d81b46613a582d1a94fa803c90e44fe","R2D3BW",0.0401070711577069,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"76","5d81b46613a582d1a94fa803c90e44fe","MBSF12",0.0400615635326604,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"77","5d81b46613a582d1a94fa803c90e44fe","R2D2BW",0.0397147314464007,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"78","5d81b46613a582d1a94fa803c90e44fe","R2D1BW",0.0366403356094078,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"79","5d81b46613a582d1a94fa803c90e44fe","MBSF23",0.0352347481301253,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"80","5d81b46613a582d1a94fa803c90e44fe","MBSF6",0.0344333563877087,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"81","5d81b46613a582d1a94fa803c90e44fe","MBSF3",0.0299664999311642,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"82","5d81b46613a582d1a94fa803c90e44fe","R3D1BW",0.0297184102655498,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"83","5d81b46613a582d1a94fa803c90e44fe","MBSF7",0.029588269060168,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"84","5d81b46613a582d1a94fa803c90e44fe","MBSF8",0.0279582366589327,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"85","5d81b46613a582d1a94fa803c90e44fe","MBSF26",0.0250944540323709,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"86","5d81b46613a582d1a94fa803c90e44fe","MBSF4",0.0233073292882597,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"87","5d81b46613a582d1a94fa803c90e44fe","R1D3BW",0.0217059140751393,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"88","5d81b46613a582d1a94fa803c90e44fe","MBSF20",0.020189701897019,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"89","5d81b46613a582d1a94fa803c90e44fe","MBSF10",0.0183608058608059,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"90","5d81b46613a582d1a94fa803c90e44fe","MBSF5",0.0180368515727551,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"91","5d81b46613a582d1a94fa803c90e44fe","MBSF30",0.0155694155694156,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"92","5d81b46613a582d1a94fa803c90e44fe","MBSF22",0.0155365312315985,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"93","5d81b46613a582d1a94fa803c90e44fe","MBSF1",0.0151971393620024,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"94","5d81b46613a582d1a94fa803c90e44fe","MBSF32",0.013934349574488,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"95","5d81b46613a582d1a94fa803c90e44fe","MBSF13",0.0136262133710067,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"96","5d81b46613a582d1a94fa803c90e44fe","MBSF2",0.0123288913063186,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"97","5d81b46613a582d1a94fa803c90e44fe","R1D2BW",0.0104839078881106,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"98","5d81b46613a582d1a94fa803c90e44fe","MBSF31",0.0104801915345349,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"99","5d81b46613a582d1a94fa803c90e44fe","MBSF28",0.0090571074458957,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"100","5d81b46613a582d1a94fa803c90e44fe","R3D2BW8532",0.00838355916073775,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"101","5d81b46613a582d1a94fa803c90e44fe","MBSF16",0.00732217573221757,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"102","5d81b46613a582d1a94fa803c90e44fe","MBSF24",0.00587506063709373,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"103","5d81b46613a582d1a94fa803c90e44fe","MBSF25",0.00563331203902666,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"104","5d81b46613a582d1a94fa803c90e44fe","R1D1BW",0.00367765365696685,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"105","0b76ed32aae3ae96108843afe56333b1","MBSF8",0.0705916473317865,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"106","0b76ed32aae3ae96108843afe56333b1","MBSF7",0.063246882012211,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"107","0b76ed32aae3ae96108843afe56333b1","MBSF9",0.0548327137546468,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"108","0b76ed32aae3ae96108843afe56333b1","MBSF25",0.0517451652244613,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"109","0b76ed32aae3ae96108843afe56333b1","MBSF24",0.0377836468495661,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"110","0b76ed32aae3ae96108843afe56333b1","MBSF19",0.0349547563272243,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"111","0b76ed32aae3ae96108843afe56333b1","MBSF17",0.027679942201752,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"112","0b76ed32aae3ae96108843afe56333b1","MBSF3",0.0257904639530081,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"113","0b76ed32aae3ae96108843afe56333b1","MBSF6",0.0255903566841221,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"114","0b76ed32aae3ae96108843afe56333b1","MBSF20",0.0243450767841012,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"115","0b76ed32aae3ae96108843afe56333b1","MBSF5",0.0208566289075794,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"116","0b76ed32aae3ae96108843afe56333b1","MBSF2",0.0180853957030188,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"117","0b76ed32aae3ae96108843afe56333b1","MBSF23",0.0124357934576913,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"118","0b76ed32aae3ae96108843afe56333b1","MBSF26",0.00713652689024675,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
